bottleneck_dir,bottom-primary-color-white,bottom-primary-color-beige,bottom-primary-color-black,bottom-primary-color-brown,bottom-primary-color-grey,bottom-primary-color-blue,bottom-primary-color-navy,bottom-primary-color-teal,bottom-primary-color-green,bottom-primary-color-olive,bottom-primary-color-pink,bottom-primary-color-red,bottom-primary-color-maroon,bottom-primary-color-purple,bottom-primary-color-orange,bottom-primary-color-yellow,bottom-secondary-color-white,bottom-secondary-color-beige,bottom-secondary-color-black,bottom-secondary-color-brown,bottom-secondary-color-grey,bottom-secondary-color-blue,bottom-secondary-color-navy,bottom-secondary-color-teal,bottom-secondary-color-green,bottom-secondary-color-olive,bottom-secondary-color-pink,bottom-secondary-color-red,bottom-secondary-color-maroon,bottom-secondary-color-purple,bottom-secondary-color-orange,bottom-secondary-color-yellow,bottom-secondary-color-none,bottom-type-long pants,bottom-type-shorts,bottom-material-denim/jeans,bottom-material-cotton,bottom-material-dry-fit,denim-style-ripped,denim-style-acid-wash,denim-style-washed,bottom-patterns-animal-print,bottom-patterns-argyle,bottom-patterns-horizontal-stripe,bottom-patterns-vertical-stripe,bottom-patterns-checkered,bottom-patterns-dotted,bottom-patterns-floral,bottom-patterns-plaid,bottom-style-cargo,bottom-style-dress,bottom-style-chinos,bottom-style-sweatpants,bottom-style-none,bottom-fit-skinny-fit,bottom-fit-slim-fit,bottom-fit-regular-fit,bottom-fit-baggy
bottlenecks/Unlabelled Clothes/Bottoms/chinos581.jpg.txt,0.013557559,0.241733655,0.026835067,0.244787216,0.102443785,0.008349731,0.004265354,0.005204353,0.005659955,0.326452225,0.003828273,5.39E-05,0.008304928,0.004814544,0.00369433,1.51E-05,0.020217709,0.000416473,0.006296599,0.000615986,0.037688591,0.000066774,3.26E-05,0.000266035,2.92E-05,0.000312664,0.000179664,0.00024667,5.08E-06,0.001048213,0.000021288,0.000109274,0.932447135,0.904407919,0.095592082,0.405962467,0.567580581,0.026457006,0,0,0,0.010113279,0.002189249,0.005557958,0.012164152,0.010792933,0.002059665,0.004588788,0.002541238,0.065178126,0.091480024,0.329086244,0.384701014,0.129554614,0.016216626,0.603680491,0.377462179,0.002640755
bottlenecks/Unlabelled Clothes/Bottoms/jeans659.jpg.txt,0.000017431,0.000150979,0.449479967,0.00059845,0.008392093,0.39525187,0.143756628,0.000781117,7.72E-05,0.000382714,6.23E-05,7.69E-05,0.000145838,0.000764399,6.12E-05,8.58E-07,1.42E-05,7.59E-07,0.000346488,4.43E-06,0.000191335,7.14E-06,7.67E-07,7.84E-06,7.26E-07,1.45E-06,1.33E-06,3.32E-05,1.07E-07,1.68E-05,2.39E-06,4.66E-06,0.999366343,0.956565619,0.043434374,0.736322522,0.249516338,0.01416112,0.111898854,0.000533871,0.057466712,0.001608394,0.000393885,0.005106943,0.005870988,0.000657491,2.33E-05,0.00079843,0.004516543,0.004633786,0.010367691,0.009240344,0.017515903,0.958242238,0.05385372,0.725605965,0.21547237,0.005067911
bottlenecks/Unlabelled Clothes/Bottoms/jeans178.jpg.txt,0.000181598,0.000875907,0.006549091,0.000363567,0.008754773,0.963333726,0.017255792,0.000758902,0.000322235,0.000264442,6.30E-05,4.79E-05,0.000370686,0.00049451,0.000361094,2.62E-06,0.000113762,5.54E-05,0.002361044,0.000645791,0.001472524,0.000218345,4.37E-06,0.000266857,1.17E-05,4.80E-05,4.65E-05,0.000101944,5.59E-06,0.000244053,0.000121425,0.000026244,0.994256556,0.942089737,0.057910338,0.815844059,0.161066324,0.023089616,0.100893766,0.006697173,0.295149684,0.004552463,0.003420187,0.006371575,0.044656079,0.008238845,0.00036128,0.004683838,0.010062001,0.020440357,0.041196287,0.065635473,0.033752866,0.838975072,0.117969625,0.695381105,0.182908401,0.003740848
bottlenecks/Unlabelled Clothes/Bottoms/jeans913.jpg.txt,0.002636065,0.01373691,0.014418408,0.006325391,0.735627592,0.080847874,0.068341442,0.006696634,0.019498562,0.026927827,0.001167595,0.000333827,0.004590264,0.011143522,0.007637791,7.03E-05,0.000293585,0.000115374,0.002218981,0.000608887,0.002419034,4.90E-05,3.78E-05,0.000200784,2.15E-05,0.000065216,3.65E-05,0.000121533,1.17E-05,0.000352662,3.67E-05,8.76E-05,0.993323267,0.995055199,0.004944756,0.829714418,0.147368163,0.022917407,0.127899781,0.01418545,0.105085783,0.008389128,0.003609357,0.012178801,0.086919062,0.019713324,0.000924227,0.010230741,0.018272741,0.029268658,0.08043997,0.075585119,0.264248878,0.550457358,0.119056009,0.506207466,0.369789988,0.004946623
bottlenecks/Unlabelled Clothes/Bottoms/shorts365.jpg.txt,0.050910685,0.007864425,0.012528501,0.014298462,0.020628495,0.278407395,0.042573229,0.016014075,0.002103398,0.001104289,0.034740165,0.424105048,0.071487039,0.005856507,0.017317457,6.08E-05,0.112801291,0.000180576,0.019207113,0.000869552,0.002578529,0.000642913,0.000177715,4.29E-05,6.48E-06,0.000076287,0.012198707,0.00297728,4.74E-06,0.001407837,0.000228855,0.000337553,0.84626168,0.005703571,0.994296491,0.684398174,0.182698324,0.132903576,0.012871972,0.001070753,0.206098542,0.000849659,0.001838738,0.000920348,0.007544528,0.001452175,0.01594056,0.001551356,0.002888151,0.005376031,0.005834469,0.434517473,0.010554311,0.543717742,0.059001081,0.730998576,0.173186511,0.036813799
bottlenecks/Unlabelled Clothes/Bottoms/shorts474.jpg.txt,0.00204543,0.001340883,0.017580034,0.002422565,0.009370958,0.872299433,0.0679783,0.01635148,0.00052719,0.000424683,0.001410783,0.004131713,0.002826432,0.000390178,0.00088493,1.50E-05,0.000421356,0.000106112,0.009558855,0.000103626,0.000595003,0.000284216,4.67E-06,0.000154207,4.99E-06,5.71E-05,0.001588945,0.000451706,3.16E-06,0.000449394,0.000553546,6.12E-05,0.985601962,0.098683342,0.901316643,0.750625789,0.140549123,0.108825058,0.021808524,0.002726729,0.421198607,0.000947632,0.001703149,0.001941851,0.012192772,0.00164469,0.00186067,0.002694861,0.003753885,0.05104582,0.019580482,0.105063349,0.012148537,0.812161803,0.182158023,0.636914671,0.165391952,0.015535348
bottlenecks/Unlabelled Clothes/Bottoms/shorts528.jpg.txt,0.020141654,0.077557802,0.384342879,0.03098754,0.128449649,0.044545885,0.195824653,0.013139114,0.003496076,0.059725065,0.007216076,0.001689127,0.018950608,0.00286465,0.009162097,0.001907088,0.022961929,0.000157241,0.007748704,0.000665926,0.009086733,0.007299744,0.000114332,6.65E-05,2.22E-05,0.000148939,0.000190214,0.02836599,3.62E-06,0.002967072,0.002353946,0.000294823,0.917551994,0.005927267,0.994072735,0.184242651,0.408176631,0.407580704,0,0,0,0.014802025,0.001920153,0.002524684,0.005167231,0.00343008,0.007744734,0.001507484,0.002746929,0.05829538,0.011063764,0.220078439,0.007115535,0.703446865,0.073286928,0.432824731,0.470552117,0.02333614
bottlenecks/Unlabelled Clothes/Bottoms/jeans462.jpg.txt,0.000249907,0.000849439,0.163580939,0.002749993,0.01982964,0.441331327,0.352947205,0.00484459,0.0013687,0.002103577,0.000494119,0.000248904,0.001876168,0.004710599,0.002795845,1.89E-05,0.000236789,8.09E-05,0.002544061,4.61E-05,0.00166373,9.02E-05,7.23E-06,0.000153612,8.82E-06,2.08E-05,0.000147659,0.000196585,1.21E-05,0.000782188,0.000150579,8.51E-05,0.99377358,0.922605693,0.077394255,0.756281436,0.229954809,0.013763685,0.047184277,0.002166539,0.103488199,0.00375271,0.003040164,0.005791435,0.0494009,0.003824903,0.000373497,0.003833361,0.010670567,0.017069111,0.022506552,0.032782588,0.038184758,0.889457047,0.10758704,0.49432078,0.391726792,0.006365344
bottlenecks/Unlabelled Clothes/Bottoms/jeans745.jpg.txt,0.001031272,0.001721414,0.745606601,0.013475541,0.017374121,0.077136651,0.112820618,0.002988109,0.002165789,0.004336188,0.000168028,0.000135782,0.002998821,0.015238558,0.002762724,3.97E-05,0.000115064,4.54E-05,0.00240184,3.03E-05,0.004964429,1.83E-05,8.00E-06,3.40E-05,6.36E-06,0.000009922,5.81E-06,0.000151624,5.91E-06,9.49E-05,7.23E-06,2.28E-05,0.992078126,0.991252959,0.008747041,0.909050524,0.070623376,0.020326076,0.166233495,0.001839355,0.036885355,0.010612458,0.00230029,0.003786063,0.027132006,0.008174442,0.000247935,0.001455355,0.008850132,0.017323611,0.200130791,0.037671894,0.114513092,0.630360603,0.047994889,0.596968949,0.34708637,0.00794984
bottlenecks/Unlabelled Clothes/Bottoms/jeans533.jpg.txt,5.57E-05,6.27E-05,0.085534729,0.000731022,0.02442424,0.380284876,0.50399518,0.000506406,0.000551126,6.69E-05,7.69E-05,0.000190534,0.000183954,0.002435456,0.000897481,2.87E-06,1.09E-05,1.11E-05,0.000824457,1.70E-05,0.000338413,4.53E-05,6.81E-07,3.07E-05,1.32E-06,4.36E-06,2.60E-06,8.53E-05,2.00E-06,2.64E-05,1.62E-05,8.71E-06,0.998574615,0.986582458,0.01341757,0.894080937,0.081268877,0.024650112,0.183322087,0.001854178,0.17999047,0.003223028,0.001765847,0.002002146,0.011168285,0.002291603,0.000109789,0.002674606,0.002539999,0.002530298,0.02084606,0.006712776,0.01172567,0.958185256,0.213157415,0.436423957,0.342995614,0.007423092
bottlenecks/Unlabelled Clothes/Bottoms/chinos268.jpg.txt,0.040640622,0.041126892,0.118824631,0.063286208,0.103757225,0.008766305,0.078245714,0.003166171,0.047255594,0.305079043,0.008412563,0.001360863,0.050939821,0.012853785,0.116085753,0.000198816,0.17227833,0.000730599,0.0143387,0.026817756,0.354425073,0.001823526,0.000486025,0.000369712,0.000098014,0.003482899,0.004637274,0.003669981,1.87E-05,0.007566837,0.000293823,0.000482898,0.408479959,0.84099859,0.159001365,0.684828043,0.204357818,0.110814087,0.040639963,0.019237373,0.042455439,0.006685668,0.009625498,0.003253365,0.039588235,0.015161114,0.142701119,0.035893779,0.021131499,0.096015997,0.250396997,0.034657732,0.361230522,0.257698685,0.01314392,0.501459181,0.459639192,0.025757691
bottlenecks/Unlabelled Clothes/Bottoms/chinos65.jpg.txt,0.127347603,0.389773101,0.029994439,0.006897727,0.098581597,0.008683051,0.005039492,0.001176844,0.007207233,0.307412148,0.001758679,0.000322166,0.004320532,0.004887595,0.006581951,1.57E-05,0.004884699,3.98E-05,0.001777265,0.00035082,0.001297872,8.53E-05,9.03E-06,4.93E-05,1.35E-05,3.51E-05,4.44E-05,0.000314378,1.34E-06,0.000298477,5.90E-05,1.38E-05,0.990725875,0.923594177,0.076405793,0.448559105,0.530837297,0.020603573,0,0,0,0.011007247,0.001071522,0.002163563,0.011113505,0.004240057,0.000514684,0.001718848,0.002647771,0.028470481,0.17911911,0.112891495,0.396322995,0.283195913,0.04987276,0.74124819,0.189541072,0.019338051
bottlenecks/Unlabelled Clothes/Bottoms/chinos81.jpg.txt,0.138273463,0.212475255,0.082318261,0.078916326,0.158492252,0.033702206,0.018210353,0.008795028,0.015399078,0.162944228,0.006741681,0.00137553,0.054676607,0.016950741,0.010548459,0.00018045,0.05728865,0.000401655,0.011068308,0.001182748,0.005787005,0.000255894,5.10E-05,0.00033629,6.55E-05,9.06E-05,0.000753744,0.000716681,6.68E-06,0.001402853,0.000156501,0.000134179,0.920301676,0.920704603,0.079295419,0.680573106,0.301329285,0.018097628,0.043909941,0.005230504,0.029437996,0.009657625,0.002220086,0.018840365,0.020128246,0.012373123,0.002252928,0.004892228,0.008844667,0.025907017,0.145352826,0.129200086,0.453169793,0.246370286,0.064460479,0.688644171,0.236306846,0.010588493
bottlenecks/Unlabelled Clothes/Bottoms/jeans245.jpg.txt,6.87E-05,0.000381547,0.556050479,0.00177186,0.05111051,0.339228541,0.043934491,0.003670176,0.000253354,0.000890182,5.74E-05,0.000151158,0.001077518,0.00111,0.000240768,3.25E-06,0.000112274,3.26E-05,0.005261184,5.51E-05,0.004570873,0.000019168,3.54E-06,0.00017884,7.46E-06,1.89E-05,6.20E-05,0.000177461,2.24E-06,0.00010218,5.81E-05,4.54E-05,0.989292741,0.976521432,0.023478564,0.904024303,0.082099922,0.01387581,0.137449265,0.00130497,0.124886915,0.001545711,0.000618655,0.003353611,0.020431776,0.001930682,5.93E-05,0.000792319,0.005667554,0.012401596,0.072350912,0.006334263,0.073995598,0.834917665,0.047902837,0.633566678,0.310367942,0.00816248
bottlenecks/Unlabelled Clothes/Bottoms/jeans1289.jpg.txt,0.004040598,0.003829208,0.827009916,0.025118461,0.006985673,0.022327488,0.070806369,0.004330336,0.002535075,0.006808172,0.000731478,0.000576158,0.019041902,0.003394535,0.002403702,0.000060969,0.000458977,0.00003198,0.00218243,1.99E-05,0.000941011,3.25E-05,1.72E-06,1.87E-05,0.000001414,4.38E-06,8.42E-06,7.54E-05,1.61E-06,6.89E-05,1.13E-05,1.17E-05,0.996129513,0.953079581,0.046920408,0.958688319,0.037645437,0.003666208,0.040620849,0.000558846,0.025858369,0.006544948,0.004292573,0.00080117,0.009660303,0.001051355,0.000487785,0.00169125,0.003339529,0.072217464,0.057802901,0.048313979,0.331055522,0.490610123,0.131110683,0.699842751,0.163725331,0.005321198
bottlenecks/Unlabelled Clothes/Bottoms/chinos673.jpg.txt,0.002770979,0.001548676,0.763802528,0.000865007,0.191685423,0.000714689,0.004350275,0.000271404,0.00034266,0.005027118,0.00323379,0.000691981,0.016827883,0.006161599,0.001678932,0.000027035,0.001909587,4.83E-05,0.008148043,0.000300078,0.007392773,0.000134209,0.000020173,2.91E-05,0.000035033,0.000291994,5.50E-05,0.002272074,2.16E-06,0.000249245,0.000313016,2.41E-05,0.978775144,0.833913624,0.166086361,0.465263933,0.312579751,0.222156346,0.012617503,0.008268113,0.006239831,0.003251936,0.000365614,0.001426496,0.005349621,0.003577123,0.001725913,0.000458274,0.003130101,0.004816857,0.269909293,0.032642786,0.409268677,0.283362389,0.037975833,0.446202457,0.382641822,0.133179814
bottlenecks/Unlabelled Clothes/Bottoms/chinos709.jpg.txt,0.000650999,0.000951894,0.225282967,0.00617222,0.150234848,0.150317475,0.436003536,0.004524832,0.003402338,0.006980675,0.000163454,0.000083704,0.003785211,0.009619524,0.001798569,2.78E-05,0.000119396,1.94E-05,0.001540771,6.44E-05,0.002275287,9.87E-06,7.21E-06,2.39E-05,2.25E-06,4.06E-05,5.73E-06,0.000205666,2.64E-06,3.97E-05,1.33E-05,1.76E-05,0.995612383,0.961855233,0.038144775,0.853020668,0.136984423,0.009994873,0.148706466,0.005969274,0.071061455,0.00564743,0.002979852,0.003933228,0.028895924,0.003371927,0.000382503,0.003578174,0.00277602,0.009164024,0.019317735,0.022129284,0.020445451,0.928943515,0.056376156,0.558015168,0.380049527,0.005559159
bottlenecks/Unlabelled Clothes/Bottoms/shorts36.jpg.txt,0.019267751,0.002627255,0.205540553,0.002850615,0.555566907,0.099346571,0.046265721,0.041862115,0.000590842,0.006756217,0.003483409,0.005830675,0.003469653,0.003706093,0.002733022,0.000102658,0.001179081,0.000028418,0.00221512,6.74E-06,0.000291821,1.90E-05,0.000001744,0.000148428,0.000007581,1.33E-05,0.001258683,0.000639411,6.54E-07,0.000122504,0.000143676,6.29E-05,0.99386096,0.19545728,0.80454272,0.562236428,0.394011945,0.043751683,0.029663457,0.00157888,0.233039007,0.000115248,0.000360833,0.002192647,0.007362838,0.002098463,0.000376008,0.001906141,0.000673802,0.011157961,0.084623329,0.211427927,0.068144038,0.624646723,0.041067332,0.886182904,0.047218908,0.025530944
bottlenecks/Unlabelled Clothes/Bottoms/chinos344.jpg.txt,0.018750075,0.453146786,0.221805468,0.056638081,0.054032337,0.005922137,0.00704409,0.003416701,0.030656787,0.104522519,0.001672711,0.000386578,0.02850483,0.004608929,0.00877381,0.000118176,0.001021814,0.000154361,0.003963957,0.000284102,0.001877183,0.00011972,1.05E-05,4.86E-05,8.55E-06,8.34E-06,1.42E-05,0.000898545,3.38E-06,0.000703955,0.000138906,0.000133925,0.990609944,0.666156232,0.333843857,0.321038991,0.533873558,0.145087481,0,0,0,0.023974562,0.001937396,0.00010776,0.010507577,0.00435927,0.000380877,0.000763528,0.001402503,0.21990855,0.013793587,0.389388323,0.172282115,0.204627484,0.051246475,0.484671265,0.445371062,0.018711183
bottlenecks/Unlabelled Clothes/Bottoms/jeans401.jpg.txt,0.000488552,0.001729091,0.100702636,0.0013191,0.036064476,0.705547214,0.145899937,0.002086275,0.0003351,0.000519509,0.000633976,1.83E-05,0.000959031,0.002800866,0.000890154,5.70E-06,0.000202553,2.23E-05,0.001696546,2.64E-05,0.000324939,2.36E-05,1.20E-06,7.17E-05,0.000006192,1.25E-05,1.23E-05,0.000114007,9.38E-07,0.000223483,1.57E-05,9.67E-06,0.997235835,0.963433981,0.036566064,0.840253949,0.106257103,0.053488974,0.045647051,0.00381546,0.23296015,0.000805892,0.000941027,0.004191779,0.006959879,0.002378708,3.64E-05,0.001983068,0.002383111,0.021510679,0.018139456,0.052204188,0.025454836,0.882690787,0.170145825,0.694404125,0.131052777,0.004397322
bottlenecks/Unlabelled Clothes/Bottoms/chinos572.jpg.txt,0.64577806,0.171946749,0.045881487,0.013562856,0.049152795,0.005935398,0.007281331,0.003727343,0.002430329,0.037372802,0.006195074,0.000163178,0.003936224,0.004535595,0.002064558,3.62E-05,0.006714873,5.58E-05,0.011007362,0.000317294,0.009360098,0.000530732,5.49E-06,0.000232839,2.63E-05,0.000139868,0.00044419,0.000839033,6.02E-07,0.000506422,0.000158173,4.82E-05,0.969612777,0.801649988,0.198350057,0.709109187,0.263608664,0.027282165,0.029026441,0.001824828,0.009484033,0.011225381,0.010708937,0.00466798,0.004309275,0.008183176,0.005086447,0.002454103,0.005415667,0.051254399,0.245666862,0.134300143,0.229704991,0.339073628,0.056592811,0.460599959,0.468267053,0.014540125
bottlenecks/Unlabelled Clothes/Bottoms/chinos277.jpg.txt,0.028717851,0.023368316,0.748850524,0.040906698,0.052025247,0.00571557,0.010888428,0.003427158,0.00267207,0.031968959,0.003182546,0.000181901,0.035550911,0.006617638,0.005898797,0.000027321,0.061228275,0.000431874,0.041545328,0.001548502,0.072105028,5.65E-05,3.36E-05,0.000240909,0.000109045,0.000212271,0.002005465,0.001091824,5.48E-06,0.000871504,4.16E-05,6.16E-05,0.818411231,0.974387467,0.025612509,0.702880144,0.205232307,0.091887511,0.072594546,0.005510695,0.021362221,0.001757538,0.002170244,0.002328172,0.010473266,0.007493961,0.004671473,0.006742632,0.011710535,0.057623956,0.338641465,0.024135405,0.247971132,0.331628054,0.067608692,0.484557271,0.401728243,0.046105746
bottlenecks/Unlabelled Clothes/Bottoms/shorts97.jpg.txt,0.1674833,0.08058475,0.050141022,0.019323671,0.312606812,0.061885804,0.180466935,0.008911513,0.005760065,0.070287913,0.006306247,0.002678385,0.018618802,0.008694843,0.00509104,0.001158937,0.007481566,8.47E-05,0.002952972,0.000300061,0.00218546,0.000680046,1.26E-05,5.80E-05,4.27E-06,3.80E-05,0.000310977,0.000234546,0.000000569,0.000343624,0.000470447,2.02E-05,0.984821975,0.026457964,0.973542094,0.490135938,0.440045208,0.069818892,0.011272163,0.002606486,0.142643809,0.000894793,0.003648581,0.005621497,0.011355899,0.003918092,0.004615836,0.000565655,0.000739029,0.03440671,0.030034289,0.598716378,0.013209927,0.323632747,0.090683214,0.616210938,0.265531808,0.027574062
bottlenecks/Unlabelled Clothes/Bottoms/jeans546.jpg.txt,0.000377517,0.000290212,0.039543506,0.001048059,0.010257552,0.821897328,0.119547807,0.001594267,0.000781249,0.001005691,0.000177045,0.000116191,0.000831452,0.002287907,0.000238931,5.29E-06,0.000123995,2.21E-05,0.001614425,0.000100669,0.000626507,5.18E-05,2.00E-06,0.000298778,2.50E-05,1.29E-05,5.19E-05,0.000170477,4.55E-06,0.000265239,5.64E-05,4.29E-05,0.996530354,0.952889442,0.047110584,0.879451513,0.094279997,0.026268467,0.135923952,0.001767034,0.388008356,0.001506699,0.001919923,0.007330172,0.01481488,0.006254647,0.000115958,0.006006106,0.007548345,0.010835365,0.024224594,0.014642092,0.010702887,0.939595044,0.103256069,0.70155704,0.192931578,0.002255291
bottlenecks/Unlabelled Clothes/Bottoms/jeans431.jpg.txt,0.00135195,0.001008255,0.02201752,0.000826559,0.095801145,0.598311901,0.254907847,0.006891902,0.005960671,0.0010739,0.000467841,0.000329962,0.000870435,0.008670901,0.001499716,9.49E-06,0.000894712,6.23E-05,0.002205022,0.000419546,0.004426971,0.000163768,3.06E-06,0.000384842,2.10E-05,6.68E-05,0.000061994,0.000453601,1.57E-05,0.000190986,0.000112005,5.27E-05,0.990465045,0.978025198,0.02197485,0.550938308,0.36826551,0.080796115,0.091369614,0.007910985,0.335929424,0.003130492,0.002265271,0.015086212,0.034386076,0.033810791,0.001345919,0.010799716,0.01032841,0.005939088,0.085502021,0.04572849,0.051291596,0.811538816,0.203004733,0.561878383,0.230730578,0.004386237
bottlenecks/Unlabelled Clothes/Bottoms/jeans1207.jpg.txt,5.55E-05,0.000174523,0.13279818,0.000126883,0.020359205,0.660627365,0.182858214,0.001278185,8.07E-05,0.000244553,0.00010013,7.74E-05,0.000193834,0.000781495,0.000240051,3.90E-06,3.32E-05,1.71E-06,0.000301963,1.22E-05,0.000249276,3.60E-05,4.78E-07,0.00007876,2.48E-06,1.08E-05,4.58E-06,0.000253623,0.000001929,2.23E-05,6.25E-06,5.78E-06,0.998978615,0.95550549,0.044494495,0.764413416,0.166612744,0.068973862,0.117740497,0.001097105,0.359606147,0.001535689,0.000855097,0.003443246,0.005167356,0.004112565,9.41E-05,0.005411338,0.006022768,0.009995834,0.040103439,0.008293692,0.00893842,0.932668626,0.020253681,0.701860905,0.275823593,0.002061721
bottlenecks/Unlabelled Clothes/Bottoms/shorts236.jpg.txt,0.098739311,0.052400965,0.15442811,0.014791952,0.032782599,0.179843798,0.025355792,0.174850583,0.003200139,0.004972446,0.108301118,0.025802549,0.108050093,0.01036155,0.006038507,8.05E-05,0.0267138,0.000174734,0.010807561,0.001308314,0.002536502,0.002528319,0.000181704,0.000289586,1.57E-05,0.000241705,0.0022803,0.003128709,1.76E-05,0.003236343,0.000865804,0.000118347,0.945554972,0.033744995,0.966255069,0.481982261,0.378503829,0.13951388,0.061570898,0.003056691,0.060970597,0.016998261,0.011419189,0.013334874,0.023300057,0.016381821,0.012358179,0.002659315,0.019232446,0.1487858,0.007908238,0.055820212,0.019742668,0.767743051,0.079566449,0.44701016,0.436911315,0.036511991
bottlenecks/Unlabelled Clothes/Bottoms/shorts158.jpg.txt,0.228598654,0.145308361,0.262262672,0.008689177,0.110335574,0.049401082,0.020945841,0.077972204,0.007937576,0.005974653,0.055065945,0.012183364,0.003841927,0.007166771,0.004298698,1.75E-05,0.004534136,0.000543209,0.002476472,0.001645439,0.003304279,0.000416606,1.83E-05,5.90E-05,2.91E-06,0.000161838,0.000437741,0.001443299,4.49E-06,0.000788064,0.000612149,0.000160774,0.983391285,0.01757592,0.98242408,0.561442792,0.158455864,0.280101359,0.011785171,0.001218365,0.072382487,0.001016738,0.001634858,0.000210057,0.000750119,0.001243053,0.002476215,0.000225467,0.00035339,0.014318509,0.006874681,0.790165067,0.004771465,0.183870241,0.033746999,0.899030089,0.062321059,0.00490189
bottlenecks/Unlabelled Clothes/Bottoms/jeans1206.jpg.txt,0.040435828,0.007643163,0.081357949,0.0056614,0.134130687,0.405022442,0.133704543,0.005500079,0.008838129,0.014398517,0.003587089,0.002757364,0.04494147,0.086164057,0.025853541,3.66E-06,0.035915911,0.000183601,0.005196798,0.005309322,0.055816278,0.000422172,5.48E-05,7.29E-05,1.37E-05,0.000122311,0.001488202,0.00027365,7.82E-06,0.001503442,0.000066698,2.54E-05,0.893527031,0.944242179,0.055757806,0.868047178,0.118623145,0.013329648,0.097410053,0.008906866,0.043335274,0.006541601,0.003303882,0.00575461,0.031019252,0.130633012,0.010878381,0.004967951,0.043011662,0.00791581,0.026731592,0.010653673,0.249709949,0.704988957,0.044523343,0.636899829,0.309429854,0.009146938
bottlenecks/Unlabelled Clothes/Bottoms/jeans87.jpg.txt,0.000156921,0.002729211,0.894471228,0.010433833,0.042610869,0.002426845,0.014508401,0.000703639,0.005683032,0.006727001,0.000858607,6.93E-05,0.006459864,0.010730368,0.001391986,3.90E-05,7.34E-05,1.77E-05,0.000771837,3.36E-05,0.001364174,2.73E-06,8.12E-06,1.77E-05,2.23E-06,1.19E-05,5.38E-07,6.42E-05,1.49E-06,2.39E-05,2.52E-05,8.96E-06,0.997572362,0.984229446,0.015770529,0.50680083,0.462635368,0.030563854,0.087737016,0.004598294,0.012275149,0.012795801,0.000518957,0.002263906,0.010183775,0.005408051,0.000442454,0.00155053,0.003075838,0.008795355,0.233087838,0.133925483,0.295264214,0.32892713,0.300376386,0.511112809,0.164663017,0.023847831
bottlenecks/Unlabelled Clothes/Bottoms/jeans297.jpg.txt,0.001251687,0.0022671,0.799066186,0.003239335,0.017058652,0.032524563,0.111516617,0.002431505,0.000829863,0.0048561,0.001071243,6.68E-05,0.011275072,0.010921336,0.001541078,8.29E-05,0.000121297,1.96E-05,0.000842255,1.71E-05,0.000426828,1.21E-05,2.24E-06,3.88E-05,2.92E-06,2.51E-06,5.54E-06,1.86E-05,1.25E-06,5.42E-05,2.47E-05,4.60E-06,0.998405516,0.98992306,0.010076945,0.840668142,0.144871414,0.014460412,0.065617941,0.00179932,0.044229541,0.007323624,0.003115305,0.004529242,0.013054956,0.003662797,0.000103098,0.002179954,0.006351263,0.04109462,0.083188638,0.129843324,0.133091629,0.612781823,0.121103875,0.713558018,0.161740392,0.003597711
bottlenecks/Unlabelled Clothes/Bottoms/shorts11.jpg.txt,0.028608479,0.01348465,0.423723728,0.020424871,0.013295166,0.22210376,0.208907113,0.036427382,0.002058589,0.003897299,0.004013718,0.002202638,0.009496835,0.009589875,0.001734554,3.13E-05,0.000626053,0.000068788,0.000558947,0.000144688,0.001829661,6.02E-05,2.69E-06,0.000099422,1.96E-06,6.76E-05,0.000148901,0.000362797,1.60E-06,9.52E-05,0.000102235,4.35E-05,0.995785773,0.161679044,0.838320911,0.891666055,0.077734485,0.030599428,0.021002665,0.003285507,0.096485212,0.000904576,0.001960354,0.001874267,0.011166236,0.009149573,0.002009123,0.000484473,0.002572156,0.015076893,0.0602418,0.298223674,0.007603156,0.618854523,0.024792846,0.822085381,0.146040723,0.007081049
bottlenecks/Unlabelled Clothes/Bottoms/jeans169.jpg.txt,0.000947583,0.00119734,0.020082371,0.000695869,0.037231181,0.704723299,0.219758734,0.001607824,0.001642791,0.000343258,0.000563405,0.000202613,0.000843611,0.007673145,0.00240777,7.93E-05,0.000426182,0.000328641,0.004534335,0.000571859,0.003291045,0.000816067,1.82E-05,0.000282497,4.16E-05,5.88E-05,5.78E-05,0.000224593,4.90E-05,0.00064725,0.000481653,7.96E-05,0.988090873,0.967807174,0.032192785,0.627551556,0.243878156,0.128570288,0.177503839,0.021731677,0.527654052,0.009212987,0.008214626,0.030646868,0.120028548,0.042167861,0.000890104,0.016281089,0.029869672,0.011985079,0.06362427,0.019310147,0.02477877,0.880301714,0.422665954,0.401865095,0.163336471,0.012132449
bottlenecks/Unlabelled Clothes/Bottoms/shorts2.jpg.txt,0.067236938,0.100806199,0.2035501,0.053362571,0.031788148,0.01947901,0.021313667,0.047194492,0.005588928,0.007036369,0.374922812,0.005232764,0.049142391,0.004624983,0.008671694,0.000048944,0.035509925,0.002552088,0.010543698,0.001232038,0.014586932,0.001768525,0.000138871,0.000148737,7.40E-06,0.000665281,0.006414585,0.00558081,1.12E-05,0.00314893,0.001413066,0.000264031,0.916013897,0.013703171,0.986296773,0.442932606,0.453552365,0.103515014,0,0,0,0.005209751,0.012287591,0.013239767,0.007272297,0.002604893,0.029038338,0.000971605,0.002315157,0.026891986,0.041760534,0.566906393,0.019943275,0.3444978,0.144087851,0.396698445,0.448562086,0.01065156
