bottleneck_dir,shoes-primary-color-white,shoes-primary-color-beige,shoes-primary-color-black,shoes-primary-color-brown,shoes-primary-color-grey,shoes-primary-color-blue,shoes-primary-color-navy,shoes-primary-color-teal,shoes-primary-color-green,shoes-primary-color-olive,shoes-primary-color-pink,shoes-primary-color-red,shoes-primary-color-maroon,shoes-primary-color-purple,shoes-primary-color-orange,shoes-primary-color-yellow,shoes-secondary-color-white,shoes-secondary-color-beige,shoes-secondary-color-black,shoes-secondary-color-brown,shoes-secondary-color-grey,shoes-secondary-color-blue,shoes-secondary-color-navy,shoes-secondary-color-teal,shoes-secondary-color-green,shoes-secondary-color-olive,shoes-secondary-color-pink,shoes-secondary-color-red,shoes-secondary-color-maroon,shoes-secondary-color-purple,shoes-secondary-color-orange,shoes-secondary-color-yellow,shoes-secondary-color-none,shoes-type-boat/loafer,shoes-type-boots,shoes-type-sneakers,shoes-type-sport,shoes-type-sandals,shoes-type-dress-shoes,shoes-type-casual-shoes,shoes-others-toe-cap,shoes-others-gum-sole,shoes-others-with-logo,shoes-others-high-cut,shoes-materials-leather,shoes-materials-canvas,shoes-materials-suede,shoes-materials-rubber
bottlenecks/Unlabelled Clothes/Shoes/shoes1408.jpg.txt,0.111675598,0.001446703,0.035782427,0.126106769,0.091950677,0.165903017,0.030271357,0.006714441,0.018845582,0.004295966,0.002346348,0.370095164,0.020411912,0.000574771,0.000716949,0.012862365,0.821017802,2.14E-05,0.007245058,0.006154313,0.009265701,0.14354007,0.003863584,0.000338612,0.003054843,5.41E-06,0.000601282,0.000480344,1.83E-05,1.35E-07,1.60E-09,0.000239535,0.004153639,5.27E-06,0.005799082,0.299388021,0.678934395,0.011690649,0.000241924,0.003940597,0.015986117,0.024520727,0.840626955,0.303344399,0.003245279,0.194799185,0.370330185,0.002997421
bottlenecks/Unlabelled Clothes/Shoes/shoes1869.jpg.txt,0.005661805,0.001754139,0.059319072,0.097989433,0.02301986,0.085076921,0.009534775,0.015799565,0.045841564,0.202861294,0.003585749,0.024907833,0.008600477,0.039873749,0.014681585,0.361492246,0.43718943,0.013559829,0.028373113,0.019416651,0.276200652,0.046688713,0.024706744,0.042763576,0.003499761,6.31E-05,0.000909699,0.0336845,0.028310534,0.008602401,0.000572884,0.004348015,0.031110408,8.88E-05,0.061777171,0.581428289,0.353477657,0.001154839,0.001162949,0.000910437,0.045887075,0.170744076,0.929632306,0.333144367,0.172335357,0.023199333,0.2596035,0.001394157
bottlenecks/Unlabelled Clothes/Shoes/shoes2442.jpg.txt,0.002413885,0.000731289,0.578670621,0.099839456,0.284325212,0.001269987,0.008790304,8.80E-06,0.000199783,0.00194651,0.001155263,0.015542021,0.004759098,6.50E-05,2.04E-05,0.000262417,0.887775719,0.002028409,0.028452674,0.002330871,0.004718117,0.000556763,0.002192065,3.96E-06,0.005216334,1.14E-05,0.00007497,0.001826816,0.001313911,1.49E-07,4.56E-08,0.001114576,0.062383253,0.003317407,0.032298829,0.143570826,0.02777851,0.174181655,0.481908381,0.136944369,0.080904312,0.005946927,0.456779987,0.474561751,0.017460015,0.065515488,0.319663674,0.044217385
bottlenecks/Unlabelled Clothes/Shoes/shoes1928.jpg.txt,0.095337406,0.154803783,0.188006088,0.114457347,0.131624475,0.012753741,0.012023385,0.007549124,0.052611988,0.094097257,0.006801476,0.042971376,0.022124935,0.018111639,0.015668482,0.031057628,0.281973869,0.005774217,0.003822941,0.033694733,0.017663188,0.02880138,0.010058747,0.011076621,0.001193267,0.001841365,0.000885176,0.000726784,0.011148111,0.004016157,8.92E-05,0.011296833,0.57593739,0.001317141,0.116822287,0.530688047,0.308792442,0.006280677,0.005622966,0.030476445,0.004995466,0.052148689,0.614875197,0.532433629,0.476573259,0.028969789,0.256604046,0.000522017
bottlenecks/Unlabelled Clothes/Shoes/shoes1311.jpg.txt,0.038353663,0.020225825,0.016510539,0.028212979,0.702688992,0.082031295,0.016173957,0.003920037,0.023167141,0.039487261,0.002299741,0.005754849,0.009548674,0.001099757,0.005571464,0.004953797,0.627185166,0.002453786,0.0244269,0.026557412,0.053151202,0.073710218,0.03824031,0.011841353,0.005410777,0.000620479,0.000815839,0.004389263,0.003792368,0.000211434,1.98E-05,0.002927092,0.124246597,0.000210605,0.01471486,0.422082394,0.547883332,0.008800148,0.000139998,0.006168677,0.068826824,0.138317511,0.891228974,0.458442092,0.001339413,0.073142417,0.41010198,0.002543607
bottlenecks/Unlabelled Clothes/Shoes/shoes2118.jpg.txt,0.152715504,9.56E-05,0.565070987,0.032978218,0.216579989,0.000433768,0.022950111,6.71E-06,0.000856616,0.000205425,0.002200511,0.000259837,0.005325646,0.000204009,6.10E-05,5.61E-05,0.67355895,0.000005875,0.062608153,0.004018017,0.002867441,0.002421394,0.132597432,3.17E-05,0.000102899,4.43E-06,3.84E-05,0.003355508,4.72E-06,0.000000001,1.01E-10,0.0010742,0.117310815,0.005864767,0.002297966,0.019159813,0.01260796,0.884949863,0.029086538,0.04603304,0.023210198,0.002259851,0.131299481,0.041344144,0.1273119,0.43362844,0.049833857,0.546232641
bottlenecks/Unlabelled Clothes/Shoes/shoes1458.jpg.txt,0.004121324,0.000685039,0.643403828,0.116007157,0.085670553,0.003902508,0.04361476,0.001133316,0.002716449,0.016111678,0.001238325,0.003629699,0.070880279,0.004353936,0.001397155,0.001134009,0.040185038,0.000939263,0.088336632,0.026559124,0.014711866,0.004879122,0.058144044,0.000121189,0.000617814,4.79E-05,0.000146965,0.000544016,0.000611811,0.000200815,0.00000222,0.001818347,0.762133896,0.056401387,0.079425044,0.384788126,0.400160372,0.00582389,0.03287217,0.040528994,0.024728548,0.006461518,0.169412732,0.649257779,0.283269584,0.042581711,0.092692934,0.000793485
bottlenecks/Unlabelled Clothes/Shoes/shoes2151.jpg.txt,0.002620299,0.00145932,0.703943431,0.233514756,0.013808765,0.001957301,0.009915427,0.00116919,0.000575244,0.003105169,0.001166467,0.003719202,0.019656695,0.001926641,0.000563482,0.00089867,0.009617259,0.000820939,0.035151094,0.066557288,0.00413443,0.001714282,0.004073524,9.67E-05,9.34E-05,5.33E-05,6.10E-05,6.60E-05,0.000829214,0.00048993,4.56E-05,0.000751839,0.875444293,0.134522066,0.127085656,0.043831866,0.022367613,0.000567214,0.583421171,0.088204317,0.023318656,0.011858361,0.040102013,0.520170808,0.963189364,0.013138788,0.03932574,0.000349509
bottlenecks/Unlabelled Clothes/Shoes/shoes3091.jpg.txt,0.017719954,0.001732567,0.112811804,0.322427511,0.077155791,0.018216521,0.044764616,0.000777603,0.003697245,0.056336846,0.002982173,0.140918389,0.077212833,0.002468859,0.00366943,0.117107905,0.648712695,0.001735015,0.068461783,0.20532465,0.006080768,0.00731314,0.044422124,0.000681951,0.000190966,0.000171478,3.94E-05,0.002879245,0.000572279,8.72E-06,9.22E-05,0.000644991,0.012668726,0.013658141,0.019275738,0.804413736,0.098000586,0.013309168,0.010096923,0.041245785,0.053366736,0.08771237,0.565667212,0.079210281,0.130934507,0.069111779,0.3205311,0.004318418
bottlenecks/Unlabelled Clothes/Shoes/shoes615.jpg.txt,0.087700002,0.006810103,0.407661945,0.004710439,0.382407457,0.001473091,0.043493785,0.004035395,0.004827396,0.003698862,0.001595238,0.040183652,0.001497682,0.000743914,0.000525163,0.008635884,0.618574739,0.000204491,0.039029133,0.014046866,0.016050031,0.025897751,0.04089972,0.001901449,0.002908392,7.44E-05,0.000090252,0.000316629,0.000848968,0.00000973,2.82E-06,0.000418,0.238726586,0.001944704,0.244130462,0.426619887,0.308641672,0.003307984,0.005549881,0.009805426,0.094504535,0.005376081,0.188563526,0.74467057,0.126492873,0.23682709,0.140034959,0.007010132
bottlenecks/Unlabelled Clothes/Shoes/shoes1755.jpg.txt,0.047158767,0.006517808,0.113509826,0.619405627,0.102715679,0.004848458,0.033672214,0.001764128,0.003109848,0.013290916,0.011790285,0.00405212,0.013436272,0.002064234,0.021100206,0.001563597,0.025938485,0.014512498,0.040104602,0.508604348,0.002471422,0.003789879,0.006727045,0.000122697,0.00033895,0.000184195,9.39E-05,0.000146458,0.000188071,6.88E-05,8.01E-05,0.001155553,0.395473003,0.003166103,0.680734217,0.139710739,0.008604958,0.003820146,0.027239697,0.136724129,0.016072955,0.057242382,0.033411361,0.890482545,0.750247002,0.03857049,0.233748317,0.006619583
bottlenecks/Unlabelled Clothes/Shoes/shoes1629.jpg.txt,0.000578979,0.000084703,0.6807248,0.278731912,0.002723329,0.00010029,0.002435151,0.000114401,0.000112673,0.00131058,0.000109604,0.001810804,0.030442037,0.000401271,2.09E-05,0.000298542,0.019680558,0.000087888,0.035143472,0.012370308,0.00205029,0.001864538,0.004685633,5.03E-05,1.18E-05,8.33E-05,2.72E-05,5.40E-05,0.001814282,0.000132933,3.05E-06,0.000188037,0.921752334,0.359049857,0.010162136,0.00689764,0.002041948,9.92E-05,0.611347735,0.010401537,0.014566204,0.006277177,0.016026966,0.204895601,0.977946401,0.013217204,0.057048012,0.000290018
bottlenecks/Unlabelled Clothes/Shoes/shoes3023.jpg.txt,0.006542107,0.000718112,0.698853374,0.123386584,0.142673284,0.000229526,0.012597332,0.000224881,0.000646387,0.002595389,0.000522792,0.000375687,0.009678571,0.000591976,4.33E-06,0.000359665,0.168908775,2.20E-05,0.042907991,0.013452042,0.008066512,0.000376358,0.012349527,1.46E-05,0.000128329,0.000196477,0.000164416,5.71E-05,0.000115067,1.08E-06,1.06E-08,0.000469562,0.752770245,0.743181646,0.00494698,0.065993995,0.010444212,0.00308796,0.152585402,0.019759765,0.036389764,0.003355534,0.049046453,0.117748492,0.167911425,0.016427469,0.094398223,0.005048201
bottlenecks/Unlabelled Clothes/Shoes/shoes125.jpg.txt,0.001118774,0.000363971,0.050826859,0.018762996,0.008604536,0.067130283,0.059955388,0.005468919,0.011576598,0.090332791,0.001976239,0.061766822,0.067776069,0.028312091,0.009992268,0.516035378,0.589201689,0.008056601,0.03736626,0.083895579,0.043288138,0.054383535,0.077723995,0.054504748,0.001237989,1.01E-05,0.000409486,0.026936498,0.011045209,0.005962587,0.001738554,0.002340489,0.001898663,7.54E-05,0.025810879,0.311315477,0.660194099,0.000100194,0.000117863,0.002386037,0.045013394,0.292828292,0.96928823,0.602639258,0.012226259,0.023164818,0.672458172,0.002845804
bottlenecks/Unlabelled Clothes/Shoes/shoes2733.jpg.txt,0.004771025,0.000304428,0.911184013,0.010155438,0.059142683,0.000446852,0.009485962,9.33E-05,0.000203929,0.001689572,0.000474673,0.000275761,0.000956729,0.000321189,0.000057387,0.000437244,0.090968728,0.000274118,0.038043339,0.448699653,0.025102217,0.010651258,0.029030724,8.63E-05,0.001687841,4.15E-05,0.000327539,0.000166423,0.000168916,5.05E-05,3.98E-08,0.001130963,0.353569835,0.002536713,0.280420035,0.398679674,0.116373219,0.002465419,0.125762507,0.073762395,0.022960849,0.005602089,0.059912521,0.702156782,0.609923482,0.060877912,0.103123523,0.000497199
bottlenecks/Unlabelled Clothes/Shoes/shoes3036.jpg.txt,0.000165947,2.63E-06,0.842023194,0.000640849,0.151506841,8.77E-05,0.005033419,1.35E-06,1.44E-05,0.000166125,8.85E-05,4.56E-06,0.000244287,1.22E-05,1.39E-07,7.79E-06,0.473425955,5.16E-05,0.007878541,0.000813648,0.00145247,0.000513387,0.001845904,2.46E-06,8.56E-05,5.65E-06,1.02E-05,0.000183548,0.000170401,3.41E-07,1.48E-08,0.000113992,0.513446391,0.66229254,0.002498442,0.212261528,0.039644245,0.002498051,0.066328265,0.014476941,0.014181509,0.001115975,0.056856573,0.138091877,0.333738148,0.04539799,0.113689303,0.000198803
bottlenecks/Unlabelled Clothes/Shoes/shoes3030.jpg.txt,0.001107137,0.001097595,0.922943115,0.03029765,0.009750375,0.00523744,0.016521141,0.000374943,0.000695814,0.006616474,0.00050887,0.001091885,0.000842356,0.002231604,0.000185314,0.000498374,0.118963011,0.000377249,0.03966153,0.08386863,0.030748144,0.005208602,0.005849692,0.000299967,0.000230768,0.000306709,0.000461905,6.61E-05,0.001823532,0.000693534,7.05E-07,0.002458217,0.708981812,0.121321037,0.03465109,0.31253174,0.141284123,0.001965405,0.245643958,0.142602697,0.008923209,0.0216622,0.148799419,0.107541911,0.818452656,0.008184752,0.053228863,0.00131767
bottlenecks/Unlabelled Clothes/Shoes/shoes266.jpg.txt,0.006171118,0.000463739,0.171201989,0.579370558,0.038044777,0.000798281,0.003779228,0.00039897,0.000433218,0.009652447,0.000648448,0.008332698,0.179031491,0.00037538,4.38E-05,0.001253815,0.018919231,0.002129734,0.192734405,0.067174144,0.007273888,0.00526303,0.013934551,0.000219544,0.000153556,0.000253495,9.00E-05,0.000746918,0.002671257,0.00014693,9.72E-05,0.000887713,0.687304378,0.158372447,0.151408136,0.020754483,0.003201148,0.000728112,0.603827655,0.061708059,0.053650059,0.026729414,0.027096504,0.263519496,0.78613317,0.01735764,0.182985708,0.001407374
bottlenecks/Unlabelled Clothes/Shoes/shoes2697.jpg.txt,0.00229691,0.000267045,0.876756191,0.049880307,0.023659816,0.000236101,0.002209476,0.000978025,0.001688872,0.001471166,0.000100865,0.002154711,0.037138943,0.000220842,0.000032777,0.000907874,0.146078318,0.000141812,0.069410101,0.113078892,0.014991706,0.009506855,0.045101322,0.000389689,0.000768889,0.000102689,0.000157149,0.000318825,0.005406802,0.000119864,4.56E-07,0.000805651,0.593620956,0.068659745,0.056051467,0.313555628,0.252282023,0.001104443,0.275007546,0.03333912,0.033655368,0.004852333,0.123917393,0.689188302,0.56158483,0.023604889,0.071691588,0.000117254
bottlenecks/Unlabelled Clothes/Shoes/shoes2062.jpg.txt,0.01431502,0.003749543,0.114554405,0.023516694,0.14038831,0.088005267,0.010747014,0.014357546,0.042039499,0.036337592,0.002066234,0.371721089,0.020019943,0.002876452,0.001135826,0.11416956,0.263890654,2.26E-05,0.114351109,0.00708796,0.038817771,0.085891463,0.252817005,0.003537616,0.007703376,0.000050344,0.000113989,0.00035604,0.003107705,9.48E-06,4.26E-06,0.000717208,0.221521482,0.000184165,0.105504178,0.429895967,0.454629779,0.004393773,0.001759786,0.003632256,0.076996937,0.007221976,0.494586021,0.421104372,0.057419982,0.086719014,0.276387543,0.001294366
bottlenecks/Unlabelled Clothes/Shoes/shoes2205.jpg.txt,0.000958377,0.001121541,0.84038502,0.114107698,0.033367213,0.000527392,0.003894849,0.000124978,0.000316135,0.002447853,0.000458188,0.000429701,0.001074584,0.000561796,0.000171204,5.34E-05,0.083380222,0.003930434,0.141708061,0.086626321,0.006008506,0.004819293,0.006363223,9.45E-05,0.000203864,0.001856485,0.000387998,2.58E-05,0.001900247,0.000163128,0.000000733,0.001129053,0.661402106,0.503243446,0.01730359,0.033502523,0.016870294,0.003627676,0.155285284,0.270167232,0.014487239,0.005675884,0.03019538,0.141799256,0.870221317,0.008378393,0.100687325,0.003356307
bottlenecks/Unlabelled Clothes/Shoes/shoes1779.jpg.txt,0.306490451,0.001172325,0.161021143,0.057392512,0.430097342,0.001425497,0.002266369,0.000277751,0.004921835,0.001865449,0.002783876,0.000402637,0.000821583,0.027489046,2.63E-05,0.001545915,0.204779983,5.39E-05,0.490819514,0.002746477,0.011104216,0.007706149,0.088681199,0.000539537,0.01291215,2.82E-05,0.000304383,0.000729675,2.47E-05,2.55E-06,2.02E-10,0.001062829,0.178504571,0.001785888,0.002246675,0.323180735,0.62821871,0.043314185,0.000879002,0.000374857,0.042481162,0.002028209,0.555965602,0.124322429,0.106416345,0.088439249,0.012586299,0.054510552
bottlenecks/Unlabelled Clothes/Shoes/shoes2681.jpg.txt,0.592024088,0.035310753,0.023542645,0.022026444,0.311216593,0.001085454,0.006935854,3.20E-05,0.000990097,0.001111971,0.001414301,0.000575543,0.002435673,0.000267118,0.00003251,0.000998962,0.434871048,3.07E-05,0.004653782,0.048965164,0.005327089,0.023437906,0.057588466,0.000862702,0.008842857,0.000910374,7.48E-05,0.000179644,0.000171817,0.000000237,1.44E-08,0.000630842,0.413452536,0.008534182,0.028467614,0.693430543,0.071419857,0.089364372,0.01249236,0.096291184,0.023134163,0.014721833,0.049913921,0.497615308,0.189016506,0.393277228,0.116753317,0.040229812
bottlenecks/Unlabelled Clothes/Shoes/shoes1673.jpg.txt,0.000256999,2.70E-06,0.642528832,0.016887181,0.110020034,0.005210786,0.133533701,0.000392326,0.001306596,0.017877629,0.000256058,0.014891043,0.01192773,0.001078949,0.000113237,0.043716244,0.955456078,0.000441798,0.006363938,0.017539088,0.001787363,0.002348571,0.010138537,0.000287847,4.36E-05,2.34E-07,1.56E-05,0.002528644,0.002838545,3.29E-05,0.000001689,0.000102064,7.36E-05,0.000898334,0.000875335,0.063717172,0.931740522,0.000559808,0.000227133,0.00198179,0.048938621,0.038405228,0.919893682,0.121777415,0.00506505,0.088057809,0.401919186,0.006711463
bottlenecks/Unlabelled Clothes/Shoes/shoes1660.jpg.txt,0.010252469,0.000124171,0.538904071,0.294100136,0.104671434,0.000746752,0.024097959,0.000228347,0.000734992,0.000646308,0.000363774,0.000328122,0.016573692,0.004895167,2.76E-05,0.003304899,0.110420413,0.000288406,0.309118271,0.192270741,0.003372078,0.005200175,0.011921137,1.27E-05,0.000636998,0.000472217,9.81E-05,1.83E-05,0.00095525,0.000001549,4.64E-08,0.000894021,0.364319533,0.826625288,0.005486278,0.017744871,0.001451795,0.001380841,0.126321241,0.020989751,0.022380097,0.003176757,0.032311503,0.041109577,0.706024885,0.033441313,0.075582773,0.026013864
bottlenecks/Unlabelled Clothes/Shoes/shoes390.jpg.txt,0.069170959,0.001089853,0.546311677,0.005764201,0.358605176,0.000520327,0.005461142,0.002575354,0.001011207,0.002079755,0.000368835,0.000509166,0.004755795,0.001503018,1.48E-05,0.000258823,0.149796173,0.000501668,0.126014382,0.062753752,0.014583039,0.006206303,0.043789432,0.000121701,0.001053289,0.000154238,0.000344973,5.74E-05,0.000272938,4.64E-06,1.66E-07,0.000521404,0.593824506,0.031299867,0.085873023,0.39832446,0.095474258,0.00369699,0.357038826,0.028292576,0.063613303,0.002097585,0.069193661,0.218038291,0.462497115,0.057707094,0.022079859,0.007185752
bottlenecks/Unlabelled Clothes/Shoes/shoes2005.jpg.txt,0.016808685,0.000801507,0.3922759,0.417951256,0.118992806,0.000753364,0.002028611,0.00107666,0.00055215,0.003652008,0.001681119,0.001664896,0.041254349,0.00024696,1.43E-05,0.000245445,0.009199251,0.00019748,0.024315571,0.05853023,0.002260329,0.001281253,0.020341164,0.000092629,0.000240386,3.15E-05,1.73E-05,5.40E-05,0.000305882,7.57E-06,1.75E-06,0.00020008,0.882923544,0.023022043,0.192686603,0.399718672,0.011873306,0.000588037,0.307719946,0.064391322,0.020502005,0.005585371,0.020885844,0.860676169,0.848504663,0.026861105,0.098951027,0.000961611
bottlenecks/Unlabelled Clothes/Shoes/shoes1931.jpg.txt,0.002150528,2.98E-05,0.972684145,0.004531988,0.012988003,0.00016349,0.001475537,0.000023108,7.83E-05,0.003470187,9.78E-05,7.44E-05,0.000453558,0.001763439,1.39E-06,0.000014321,0.138851985,2.88E-05,0.062247984,0.003903014,0.005654865,0.000788938,0.013407212,8.27E-05,0.000706293,9.00E-06,0.000206926,0.000412244,0.000043829,5.92E-07,3.32E-10,0.001759165,0.771896422,0.039096113,0.046167366,0.207489088,0.343047679,0.261185885,0.072225049,0.030788889,0.077717744,0.001889984,0.117614701,0.094393902,0.344219238,0.048935838,0.00624162,0.057149734
bottlenecks/Unlabelled Clothes/Shoes/shoes3173.jpg.txt,0.003237175,0.008016485,0.005396082,0.02091825,0.045295782,0.658511519,0.015345708,0.014218674,0.121626683,0.011730362,0.003678489,0.037525337,0.004334044,0.013243488,0.018783225,0.018138725,0.541797638,0.013978345,0.037274156,0.009288466,0.057485104,0.080184408,0.047339644,0.052524019,0.031216487,7.48E-05,0.001501662,0.002360011,0.018769158,0.000418951,2.88E-05,0.003382732,0.102375701,3.64E-05,0.016601387,0.136304259,0.835750401,0.006583988,5.14E-05,0.004672176,0.031251721,0.257262677,0.93017906,0.301374883,0.006620051,0.137316749,0.517211676,0.005129354
bottlenecks/Unlabelled Clothes/Shoes/shoes3074.jpg.txt,0.00384917,0.001026737,0.139114678,0.699079692,0.078712501,0.006826758,0.021783203,0.000168409,0.000448066,0.015408679,0.004282124,0.007449947,0.012680881,0.003048195,0.0055484,0.000572512,0.438808858,0.002484638,0.025288673,0.396734744,0.023128018,0.008170131,0.01347839,0.001015253,0.001592124,0.001132925,0.000194032,0.00030164,0.00101402,4.02E-05,3.49E-07,0.002531491,0.084084369,0.034957632,0.074074365,0.327248663,0.35732764,0.059507873,0.056218963,0.09066499,0.00903218,0.018786445,0.044049975,0.286922634,0.2005568,0.068838589,0.072209001,0.004801356
bottlenecks/Unlabelled Clothes/Shoes/shoes60.jpg.txt,0.001598101,0.002250917,0.39168933,0.452052414,0.030338906,0.000994907,0.00400457,0.000695249,0.00094837,0.013167223,0.001855634,0.0095925,0.086202778,0.002066258,0.000404741,0.002138169,0.019145485,0.001031756,0.034061767,0.069013029,0.00428474,0.00288447,0.005363268,0.000164497,0.000118547,0.000119038,0.000110602,0.000156884,0.002377566,0.00063419,0.000132402,0.001232365,0.859169424,0.237863064,0.052933823,0.098699182,0.019160535,0.000529148,0.492907196,0.097907104,0.012555705,0.018477859,0.03586803,0.509147167,0.939759612,0.009942031,0.216174498,0.000167984
bottlenecks/Unlabelled Clothes/Shoes/shoes2170.jpg.txt,0.009180177,0.044399358,0.014080916,0.246255711,0.005745094,0.027075578,0.010902151,0.006643501,0.011293193,0.01062272,0.00158172,0.469100654,0.077673204,0.006405574,0.029788882,0.029251566,0.573779404,0.002240297,0.057414588,0.052026656,0.033747047,0.029146647,0.162399709,0.002648219,0.003801994,0.001155535,0.000772166,0.00713683,0.00205294,0.000389227,2.62E-05,0.004585262,0.066677317,0.031686958,0.078119718,0.685414672,0.131310329,0.010243857,0.005985138,0.057239309,0.032135028,0.036190614,0.768028319,0.255975902,0.022170899,0.072376736,0.659173608,0.028875394
bottlenecks/Unlabelled Clothes/Shoes/shoes534.jpg.txt,0.006470185,0.000419592,0.859700978,0.003837201,0.024258496,0.001123256,0.078910478,0.000316156,0.011326655,0.008267572,0.000666155,0.002990146,0.000607413,0.000111179,6.61E-05,0.000928453,0.613267839,2.99E-06,0.002117592,0.003288746,0.048574202,0.001380932,0.001117524,0.000396006,0.000196063,0.000003241,3.36E-05,0.000383473,6.18E-05,4.64E-08,1.17E-08,0.000188065,0.328987926,0.000254753,0.00744128,0.821591377,0.135610685,0.032896418,0.001544318,0.000661148,0.159741417,0.056623925,0.73044306,0.527676702,0.04517803,0.159948006,0.05360258,0.019760123
bottlenecks/Unlabelled Clothes/Shoes/shoes2607.jpg.txt,0.35221675,0.001840631,0.17605184,0.030035008,0.359302163,0.003152641,0.020856297,0.000611778,0.002837093,0.045080084,0.001383572,0.000693505,0.001194314,0.001522595,7.70E-05,0.003144818,0.316827714,0.000155623,0.012929631,0.046557877,0.034499481,0.012651607,0.036714938,0.000787266,0.00162333,0.00062891,0.000100483,0.00045281,7.23E-05,4.00E-06,6.69E-07,0.002134863,0.533858478,0.000421408,0.007504064,0.956300616,0.025672207,0.001629673,0.004929604,0.003542391,0.056380086,0.067697175,0.251941264,0.349184185,0.794918001,0.154525593,0.164421752,0.001034873
bottlenecks/Unlabelled Clothes/Shoes/shoes1525.jpg.txt,0.057255484,0.017202526,0.017867899,0.839722097,0.035687391,0.001854791,0.002785945,5.14E-05,0.002779672,0.008125677,0.012544769,0.000163537,0.003445814,0.000366568,0.00004047,0.000105986,0.252035648,0.000770184,0.035469033,0.079701006,0.002418466,0.025091667,0.017105468,0.000781251,0.043647237,0.000892085,0.000909558,0.001263394,0.000142373,1.49E-06,4.85E-08,0.015681962,0.524089098,0.020300454,0.000376274,0.013235942,0.021099918,0.911358535,0.002740734,0.030888125,0.017009595,0.010516287,0.05908766,0.115670897,0.188962027,0.093857326,0.056841478,0.431767374
bottlenecks/Unlabelled Clothes/Shoes/shoes1972.jpg.txt,0.012052287,0.002345054,0.057267305,0.014165572,0.052964792,0.087284505,0.060919136,0.036287196,0.122089453,0.01267405,0.004694457,0.108269557,0.011116613,0.011802781,0.008581582,0.397485703,0.690374136,0.003983941,0.02728823,0.005894873,0.032321271,0.073762097,0.136220112,0.006305371,0.006297394,1.51E-05,0.001349419,0.005407812,0.002564137,0.001036876,0.00002317,0.000759635,0.006396472,0.0000213,0.001945497,0.158575505,0.838118732,0.001119701,0.000008584,0.000210718,0.017816251,0.188226461,0.953571439,0.41486612,0.00854924,0.086843573,0.655244112,0.010754392
bottlenecks/Unlabelled Clothes/Shoes/shoes2433.jpg.txt,0.147985026,0.017644696,0.065495238,0.381427229,0.036448732,0.005340874,0.021490801,0.000446543,0.007327994,0.243644998,0.021199219,0.011747503,0.022564149,0.001249256,0.00443075,0.011557,0.7749542,0.000314863,0.018663041,0.150186211,0.010259808,0.008422595,0.006768182,0.001370849,0.003063837,0.000363024,0.000257855,0.000595319,0.000616334,1.36E-06,1.19E-07,0.00264768,0.021514602,0.020068837,0.00538241,0.104276761,0.131101146,0.708436251,0.001026246,0.029708253,0.009536627,0.064795189,0.17019257,0.315620214,0.077472404,0.102012813,0.105217487,0.264512241
bottlenecks/Unlabelled Clothes/Shoes/shoes3119.jpg.txt,0.006191549,0.0002463,0.641313493,0.011785035,0.117909968,0.032081164,0.035199639,0.010611637,0.026392493,0.010824875,0.002340941,0.044001836,0.023295648,0.006399031,0.000349178,0.031057242,0.94594425,0.000200182,0.003693072,0.001378931,0.004231216,0.011701908,0.015346174,0.000142164,0.000311629,0.000002368,0.000160984,0.008152997,0.000735801,0.000167177,1.19E-06,0.000720664,0.007109282,0.000260835,0.003235996,0.221942633,0.772793829,0.000714504,0.000532634,0.00051962,0.026370866,0.048683535,0.954508781,0.143944532,0.114826702,0.05270271,0.091753997,0.003561999
bottlenecks/Unlabelled Clothes/Shoes/shoes2420.jpg.txt,0.002657728,0.00032424,0.934007466,0.004315161,0.036537055,0.001309827,0.014418128,0.000331767,0.000548818,0.002605082,0.000172743,0.000286429,0.00061143,0.001656397,5.81E-05,0.000159586,0.119303651,0.002198991,0.087163828,0.031550989,0.017259289,0.007191757,0.044868909,0.000173739,0.000443887,0.000110004,0.002057006,0.00056724,0.001104221,0.000895446,1.72E-06,0.001069431,0.68403995,0.040535983,0.122226343,0.529991388,0.174321264,0.000758067,0.09222278,0.039944183,0.039426744,0.018027213,0.175142437,0.38813749,0.771484911,0.019612156,0.077959664,0.001312208
bottlenecks/Unlabelled Clothes/Shoes/shoes1153.jpg.txt,0.000952556,2.48E-05,0.037441291,0.448272884,0.50398767,7.86E-05,0.000366632,5.69E-05,0.000313721,0.001081028,0.00014803,0.00018463,0.00664035,0.000402766,2.13E-06,0.00004603,0.087490119,7.48E-06,0.690644503,0.013930721,0.001203571,0.001593012,0.003272332,0.000000279,0.000117846,0.000120305,1.17E-05,1.66E-05,0.000821924,0.000000258,1.59E-09,0.000356917,0.200412557,0.765463233,0.003748619,0.012635082,0.003873903,0.002272345,0.178063273,0.033943519,0.026161922,0.003304548,0.020492075,0.110335298,0.268487245,0.018278243,0.520277321,0.003785102
