bottleneck_dir,top-primary-color-white,top-primary-color-beige,top-primary-color-black,top-primary-color-brown,top-primary-color-grey,top-primary-color-blue,top-primary-color-navy,top-primary-color-teal,top-primary-color-green,top-primary-color-olive,top-primary-color-pink,top-primary-color-red,top-primary-color-maroon,top-primary-color-purple,top-primary-color-orange,top-primary-color-yellow,top-secondary-color-white,top-secondary-color-beige,top-secondary-color-black,top-secondary-color-brown,top-secondary-color-grey,top-secondary-color-blue,top-secondary-color-navy,top-secondary-color-teal,top-secondary-color-green,top-secondary-color-olive,top-secondary-color-pink,top-secondary-color-red,top-secondary-color-maroon,top-secondary-color-purple,top-secondary-color-orange,top-secondary-color-yellow,top-secondary-color-none,top-type-short-sleeve-t-shirt,top-type-long-sleeve-t-shirt,top-type-short-sleeve-shirt,top-type-long-sleeve-shirt,top-type-singlet,top-type-polo,t-shirt-style-graphic-text,t-shirt-style-graphic-image,t-shirt-style-round-neck,t-shirt-style-henley,t-shirt-style-pocket,t-shirt-fit-slim-fit,t-shirt-fit-longline,t-shirt-fit-baggy,t-shirt-fit-regular,shirt-style-oxford,shirt-style-dress,shirt-style-graphic,shirt-style-pocket,shirt-style-granddad-collar,shirt-fit-slim-fit,shirt-fit-regular-fit,top-patterns-animal-print,top-patterns-argyle,top-patterns-horizontal-stripe,top-patterns-vertical-stripe,top-patterns-checkered,top-patterns-dotted,top-patterns-floral,top-patterns-plaid,top-material-denim,top-material-dry-fit,top-material-cotton
bottlenecks/Clean clothes/Tops/graphictshirts1409.jpg.txt,0.953244507,0.006129065,0.002793751,0.000417907,0.002828573,0.011945525,0.002416557,0.006150936,0.000643039,0.000304018,0.002710104,0.003227786,0.000522028,0.002330325,0.002992297,0.001343535,0.056298938,0.001502613,0.289250583,0.003855051,0.06294176,0.099667423,0.077666983,0.119920246,0.017185541,0.005557767,0.004581349,0.029451354,0.006277663,0.034678552,0.021458399,0.009169835,0.160535917,0.990685642,0.003490965,0.000197121,3.04E-06,0.000908624,0.0047145,0.644944549,0.289159536,0.926103532,0.006813869,0.075215451,0.208352163,0.126445606,0.158866704,0.506335497,0,0,0,0,0,0,0,0.002672429,0.003988223,0.007174382,0.003153127,0.007657355,0.007695665,0.001924428,0.000361876,0.002142457,0.001419058,0.996438503
bottlenecks/Clean clothes/Tops/printedshirts218.jpg.txt,0.006739024,0.003734181,0.036641236,0.001978984,0.037600629,0.191561312,0.697068393,0.005291039,0.003327905,0.000590996,0.001165984,0.004430274,0.000735623,0.007891426,0.001023474,0.000219512,0.057901822,0.002722201,0.014646996,0.000128227,0.004187735,0.003789478,0.004641115,0.002753596,0.000911767,0.000116634,0.001235065,0.024495719,0.000142236,0.000133705,0.000620198,0.006428243,0.875145257,0.001079003,4.62E-05,0.986515164,0.005838922,0.000019473,0.006501227,0,0,0,0,0,0,0,0,0,0.355138928,0.108185038,0.000580455,0.221496061,0.056193806,0.943134189,0.056865849,0.006916486,0.004675474,0.100587554,0.03487308,0.056841251,0.836312652,0.060223561,0.001013333,0.043198764,0.019146534,0.937654734
bottlenecks/Clean clothes/Tops/graphictshirts993.jpg.txt,0.102198161,0.036880426,0.011941402,0.006825323,0.649192691,0.045520447,0.017556792,0.032906592,0.004683332,0.015062273,0.022924442,0.021764429,0.009393782,0.008947946,0.002806789,0.011395131,0.089508683,0.002622097,0.564367294,0.047694642,0.088964365,0.027232818,0.042660743,0.007647119,0.012005163,0.009700017,0.007335879,0.006321379,0.014040598,0.004166407,0.025040003,0.002102539,0.048590176,0.995894671,0.002947134,4.33E-05,3.39E-06,0.000706733,0.000404767,0.502988994,0.48891893,0.989061773,0.001830971,0.02628585,0.312722325,0.115521677,0.061808664,0.5099473,0,0,0,0,0,0,0,0.002755774,0.005101606,0.018486524,0.00205669,0.002099147,0.005629377,0.009009332,0.000223799,0.003108079,0.004796788,0.992095172
bottlenecks/Clean clothes/Tops/graphictshirts552.jpg.txt,0.026593279,0.007724264,0.002786838,0.005498982,0.021949554,0.037184864,0.004438879,0.022018824,0.002741723,0.000695442,0.030611945,0.770188153,0.042103034,0.011897788,0.012092991,0.00147344,0.532088101,0.006041556,0.211118624,0.002738717,0.017667089,0.014838128,0.045712326,0.002643254,0.002876925,0.003706382,0.001108426,0.071293354,0.000458253,0.005052542,0.005235836,0.004213946,0.073206537,0.829924345,0.024921248,0.001473877,3.18E-05,0.005842739,0.137806088,0.166579589,0.292909145,0.694896698,0.022160616,0.098722965,0.249168396,0.097970285,0.030707678,0.62215364,0,0,0,0,0,0,0,0.001406807,0.000891986,0.10293521,0.008918044,0.001978307,0.004806371,0.000882381,0.000139098,0.01043422,0.001563025,0.988002777
bottlenecks/Clean clothes/Tops/printedshirts114.jpg.txt,0.319480836,0.107744448,0.001077686,0.001924258,0.040151116,0.358395785,0.004587752,0.018245833,0.031075057,0.002888783,0.022964634,0.067084819,0.002940502,0.008831847,0.003959396,0.008647324,0.005799556,0.001379277,0.039609343,3.44E-05,0.001937487,0.002323769,0.001227925,0.00029325,0.001348596,0.002688262,2.12E-05,0.012064187,0.000318209,0.000520037,0.007241699,0.009435215,0.913757563,0.009151713,0.000285751,0.335578024,0.595794261,0.001436069,0.05775426,0,0,0,0,0,0,0,0,0,0.348029494,0.121910349,0.000608414,0.186231434,0.024921777,0.966469348,0.033530634,0.001958642,0.011889192,0.071473502,0.259699017,0.012444437,0.056063455,0.033993334,0.004455498,0.006318033,0.002517647,0.991164267
bottlenecks/Clean clothes/Tops/shortsleeveshirts352.jpg.txt,0.039611865,0.025082152,0.244041726,0.000870264,0.024178756,0.306326419,0.31444186,0.006222435,0.013729684,0.002564976,0.002256817,0.011988841,0.000686702,0.005196799,0.001118098,0.001682543,0.132992104,0.023634575,0.12523371,0.000224345,0.187937096,0.010152762,0.011745867,0.002801593,0.00415589,0.005065507,0.001669834,0.078721009,0.000661671,0.001601463,0.003355531,0.022898067,0.387148917,0.149848431,0.000102063,0.706623614,0.083500415,8.84E-05,0.059837095,0,0,0,0,0,0,0,0,0,0.213671237,0.024802439,0.000219902,0.163309366,0.043495178,0.819889963,0.180110052,0.004614112,0.001972799,0.093521543,0.064028859,0.422316849,0.067735679,0.142413244,0.009552603,0.009104396,0.002984079,0.987911582
bottlenecks/Clean clothes/Tops/graphictshirts1368.jpg.txt,0.718040824,0.069427021,0.007084501,0.001810771,0.131519601,0.023279456,0.022498764,0.013746898,0.003128917,0.002469996,0.000596167,0.000450978,0.000369541,0.004914329,0.000180001,0.000482319,0.079676271,0.052089877,0.246022448,0.006670506,0.38006857,0.05625302,0.04847547,0.013525803,0.019570438,0.025012262,0.013633864,0.009834386,0.001297052,0.024251875,0.009738778,0.000492918,0.013386542,0.996847689,0.000588981,6.24E-05,1.27E-06,0.001100529,0.001399177,0.07397002,0.972911775,0.967737854,0.000956632,0.028868895,0.065711051,0.033190396,0.013842158,0.887256384,0,0,0,0,0,0,0,0.001343937,0.001911885,0.072010778,0.002575732,0.002569883,0.002402327,0.003136359,9.58E-05,0.008719062,0.015830852,0.975450039
bottlenecks/Clean clothes/Tops/solidtshirts582.jpg.txt,0.018114634,0.007011522,0.071290627,0.037818931,0.024211502,0.109050162,0.04491109,0.106381878,0.172291249,0.024767397,0.007720843,0.254995436,0.052022412,0.066017486,0.002040831,0.001353953,0.055442303,0.001825964,0.035996646,0.001708292,0.021118512,0.005906619,0.010725863,0.012900701,0.003666804,0.000771169,0.005570898,0.00781927,0.003479662,0.000774362,0.003304244,0.008581403,0.820407271,0.990563154,0.003717091,0.000154365,2.70E-06,0.000137234,0.005425488,0.068231665,0.051431082,0.924538016,0.031376675,0.05391876,0.042091511,0.043398365,0.026075129,0.888435006,0,0,0,0,0,0,0,0.000559726,0.006638418,0.012695269,0.003876919,0.003036347,0.01360945,0.006116239,0.000378764,0.005360125,0.018326609,0.976313293
bottlenecks/Clean clothes/Tops/graphictshirts1385.jpg.txt,0.048295301,0.007451525,0.033225082,0.004460105,0.060481094,0.123902358,0.542090356,0.038350452,0.026849739,0.078187332,0.001261916,0.006223833,0.00238511,0.023524411,0.001451695,0.001859676,0.334780604,0.020794366,0.153655142,0.005925716,0.141000256,0.044600774,0.01223079,0.029583121,0.052937765,0.004697535,0.056549855,0.075911172,0.013907654,0.014295725,0.014111562,0.00585783,0.019160247,0.995212913,0.000981701,0.00010264,1.40E-06,6.16E-05,0.003639643,0.06601543,0.975449503,0.981100559,0.000853739,0.065009497,0.021078508,0.016599717,0.012894216,0.949427545,0,0,0,0,0,0,0,0.000344229,0.000409488,0.018759659,0.001545143,0.001274652,0.001439017,0.001537814,0.000157227,0.00086907,0.003060592,0.996070385
bottlenecks/Clean clothes/Tops/graphictshirts199.jpg.txt,0.02629116,0.001780491,0.386970818,0.013431015,0.096660532,0.0916159,0.325172931,0.010252528,0.006005203,0.002337164,0.001651008,0.003567367,0.003730469,0.028849319,0.001288242,0.000395837,0.285068572,0.010675293,0.317128986,0.004604585,0.050377417,0.033542153,0.02083331,0.009548123,0.025752213,0.002652162,0.009880832,0.015391758,0.005872204,0.005114233,0.021508943,0.011254989,0.170794264,0.993222714,0.003580182,0.000275699,5.52E-06,6.23E-05,0.002853449,0.318930268,0.492683291,0.946897328,0.005863751,0.079879805,0.063702218,0.067987956,0.024316791,0.843993008,0,0,0,0,0,0,0,0.000765568,0.001750608,0.009473491,0.002246026,0.002635482,0.003256609,0.003899663,0.00027227,0.011226178,0.00171571,0.987058103
bottlenecks/Clean clothes/Tops/graphictshirts64.jpg.txt,0.062048689,0.01881839,0.00511344,0.006571795,0.791388631,0.020884084,0.013140876,0.015170747,0.003313285,0.005073913,0.009976259,0.002837989,0.015729204,0.027207136,0.001348726,0.001377003,0.30809778,0.0065923,0.4347727,0.01089186,0.049831603,0.051436871,0.029021258,0.006812221,0.031263091,0.00920383,0.013197715,0.005140879,0.00440406,0.00401187,0.009838756,0.005475967,0.020007193,0.997894347,0.00119293,9.75E-05,1.25E-06,0.000177029,0.000637039,0.840068758,0.507296741,0.989719033,0.003651163,0.040543865,0.231902599,0.110185549,0.095567435,0.562344432,0,0,0,0,0,0,0,0.001835615,0.00906479,0.020452417,0.00418007,0.002429743,0.018412689,0.011183846,0.00064741,0.004688805,0.004238142,0.991073072
bottlenecks/Clean clothes/Tops/graphictshirts205.jpg.txt,0.002139078,3.60E-05,0.989010274,0.001762413,0.002709304,2.78E-05,0.003816164,3.72E-06,1.02E-05,4.02E-05,1.71E-05,3.31E-05,0.000110677,0.000279336,2.76E-06,1.99E-06,0.981362283,0.000299054,0.004187497,0.000614844,0.005016999,0.000195804,3.06E-05,3.54E-05,0.000194555,0.001569844,0.000452342,0.003258067,0.000986029,0.000628372,7.76E-05,0.000255064,0.000835795,0.99890554,0.000852314,7.58E-06,9.35E-07,0.00011864,0.000114858,0.866438568,0.937784612,0.985156655,0.000677569,0.001038451,0.157435507,0.071907103,0.031579636,0.739077747,0,0,0,0,0,0,0,0.001669349,0.000563357,0.003659424,0.000667361,0.001758375,0.01315847,0.000786581,0.000138059,0.006226751,0.00484975,0.98892349
bottlenecks/Clean clothes/Tops/printedshirts129.jpg.txt,0.042514931,0.000251431,0.00012907,8.40E-05,0.011527274,0.915647924,0.003995735,0.005469288,0.001990746,3.36E-05,0.002418761,0.00020778,0.000111469,0.015216497,8.51E-05,0.00031639,0.029413929,0.008828632,0.016817963,0.00014024,0.001458866,0.006622513,0.015373095,0.000834358,3.66E-05,0.001256125,0.000032521,0.000516082,0.00018431,8.09E-05,0.003835925,5.43E-05,0.914513648,2.12E-05,0.000242507,0.000895451,0.998588026,9.36E-08,0.000252777,0,0,0,0,0,0,0,0,0,0.156399161,0.127394021,0.000999126,0.500736892,0.045258142,0.964559078,0.035440922,0.001034381,0.000648743,0.006065086,0.026915425,0.002022107,0.006726403,0.013270458,0.012668545,0.019038979,0.000412755,0.980548263
bottlenecks/Clean clothes/Tops/graphictshirts789.jpg.txt,0.964457035,0.009218074,0.003711295,0.000187485,0.00532184,0.00391476,0.00492845,0.004580133,9.77E-05,8.61E-05,0.000795247,0.000532554,0.000143065,0.000770418,0.000792961,0.000462957,0.089619547,0.001182266,0.688847065,0.001710741,0.036230777,0.027435886,0.028274849,0.013926284,0.008273965,0.002958332,0.007048793,0.029418634,0.006469755,0.01375955,0.02680197,0.006395759,0.011645859,0.986728728,0.003117879,4.77E-05,1.66E-07,0.007856061,0.002249566,0.615366757,0.861534774,0.946786404,0.004333444,0.173402086,0.139339358,0.194151178,0.08532545,0.58118403,0,0,0,0,0,0,0,0.010959365,0.004573506,0.014653964,0.002646518,0.005401887,0.007610766,0.004137572,0.000271921,0.000718246,0.003406656,0.995875061
bottlenecks/Clean clothes/Tops/solidtshirts56.jpg.txt,0.126660228,0.022206076,0.406133026,0.260740936,0.022486351,0.002281237,0.00603529,0.002196461,0.020850495,0.107125081,0.00118929,0.000609369,0.001369125,0.019460093,0.000377198,0.000279684,0.00269366,0.000007864,0.000841798,0.000013378,0.000277456,0.000121639,0.000448666,2.27E-05,2.28E-05,3.60E-05,6.31E-06,0.00270734,0.000108044,4.32E-05,4.79E-05,0.000197507,0.992403746,0.052207831,0.853391051,0.000870371,0.047458667,0.00197845,0.044093609,0.01156156,0.022087399,0.230450898,0.012924523,0.280940086,0.185110316,0.156000629,0.236497462,0.422391623,0,0,0,0,0,0,0,0.00041919,0.000772588,0.002732475,0.008745475,0.012975235,0.004117352,0.001438411,0.001032418,0.028311348,0.00425793,0.967430711
bottlenecks/Clean clothes/Tops/checkshirts125.jpg.txt,0.038220737,0.002098065,0.060154326,0.004372318,0.025830535,0.44510895,0.295178175,0.003901695,0.013573858,0.003705666,0.012946363,0.077075444,0.002490863,0.013920504,0.000399072,0.001023438,0.111448079,0.007587465,0.125903368,0.000110515,0.007714451,0.002031959,0.003790917,0.00247477,0.000367391,0.017973004,0.000126782,0.008675939,0.001295119,0.000432458,0.000263469,0.001683268,0.708121061,4.77E-06,9.86E-06,0.006976107,0.992802918,2.76E-07,0.00020604,0,0,0,0,0,0,0,0,0,0.215810642,0.060033523,0.000717145,0.111617446,0.017433908,0.503773511,0.49622649,0.002529087,0.000700876,0.1064189,0.076912649,0.596639812,0.056033496,0.041232891,0.089302629,0.017706245,0.00078131,0.981512427
bottlenecks/Clean clothes/Tops/graphictshirts1237.jpg.txt,0.154148042,0.034237661,0.000524056,0.000435352,0.007846857,0.551943243,0.013413136,0.193945155,0.018738018,0.001281412,0.012999241,0.001812482,0.001135876,0.005282348,0.000219614,0.002037603,0.086626478,0.000536617,0.010505236,9.79E-05,0.029538229,0.07320033,0.014587998,0.010717645,0.001468609,0.00056412,0.005424439,0.008389431,0.00036054,0.003118197,0.001093685,0.032986362,0.720784247,0.932899714,0.000423223,0.044048708,2.02E-05,0.000395764,0.022212308,0.018231886,0.13288936,0.803189218,0.027077563,0.267294675,0.019618005,0.042858228,0.06411951,0.873404265,0,0,0,0,0,0,0,0.002065969,0.006171197,0.025079351,0.005226357,0.006162517,0.031497911,0.012178084,0.000625222,0.007888421,0.006725334,0.985386252
bottlenecks/Clean clothes/Tops/plainshirts310.jpg.txt,0.001307886,0.000268551,0.911863625,0.004959139,0.010714224,0.001848575,0.04269531,0.0027348,0.009257385,0.000647534,0.000288947,8.90E-05,0.000764047,0.012512323,4.51E-05,3.50E-06,0.002872771,0.000335981,0.000550879,0.000768906,0.00066946,0.002218559,0.000961073,0.000186468,0.00029443,0.000253842,0.000029192,0.000384318,0.000234215,1.64E-05,0.00010141,0.000182399,0.989939749,0.000063323,0.126457989,0.002990596,0.869923592,3.62E-06,0.000560783,0,0,0,0,0,0,0,0,0,0.148966983,0.146712288,0.001558753,0.15200156,0.089771643,0.966423452,0.03357647,0.001607353,0.002649472,0.016036037,0.054856703,0.002329411,0.020926146,0.009311421,0.000434369,0.129826367,0.033937555,0.836236
bottlenecks/Clean clothes/Tops/shortsleeveshirts249.jpg.txt,0.116831474,0.001688998,0.000718659,7.22E-06,0.001968716,0.868125498,0.003307806,9.91E-05,0.000538228,4.16E-06,0.00024415,0.000100608,4.17E-05,0.006211785,0.000012923,9.90E-05,0.820051849,0.000394669,0.061381772,4.76E-05,0.002446062,0.03140365,0.020465791,0.000824348,0.001528385,0.001737074,0.001821251,0.000451859,8.71E-05,0.00159189,0.003194176,0.0002732,0.052299321,0.065164946,0.000403475,0.901744604,0.01563777,3.15E-05,0.017017603,0,0,0,0,0,0,0,0,0,0.263572663,0.211361498,0.000240157,0.493393093,0.006161051,0.866571069,0.133428946,0.001332702,0.000587104,0.411775321,0.157123998,0.402762801,0.231202394,0.002188914,0.008348733,0.003983398,0.002662194,0.99335444
bottlenecks/Clean clothes/Tops/graphictshirts672.jpg.txt,0.848492742,0.013035973,0.002390138,0.000367205,0.037508048,0.038054921,0.005541165,0.025938582,0.000657211,0.000620669,0.01633955,0.003385777,0.000955535,0.00099995,0.002328016,0.003384492,0.052948039,0.004414321,0.544896841,0.004323346,0.026444886,0.055059034,0.027393475,0.00874113,0.002809228,0.007858893,0.010095928,0.012931398,0.003332911,0.004799493,0.0352895,0.000588578,0.19807297,0.983880818,0.006129462,0.000470945,0.000104292,0.002673535,0.006741084,0.470856488,0.29244256,0.869514108,0.006668302,0.033842515,0.329148501,0.114547253,0.123316757,0.432987541,0,0,0,0,0,0,0,0.00339593,0.00127632,0.004472391,0.002175619,0.001624395,0.006915002,0.002742817,0.000716859,0.002629031,0.001051059,0.99631989
bottlenecks/Clean clothes/Tops/longsleevetshirts169.jpg.txt,0.989930093,0.000682107,0.001019579,0.000240694,0.006831451,0.000832704,0.000252931,5.55E-05,4.72E-05,1.37E-05,5.74E-06,1.91E-06,5.10E-07,8.37E-05,1.37E-06,1.06E-06,0.004657332,0.00312731,0.575758457,0.002272584,0.305723518,0.006585276,0.036643378,0.003059064,0.00101335,0.000929402,3.20E-05,0.00410936,0.000817605,0.003083174,0.000741971,3.22E-05,0.051414125,0.005382302,0.991945803,0.000167327,0.001561841,0.000427189,0.000515459,0.001848385,0.175930515,0.917330444,0.003574916,0.264118284,0.068174154,0.496657223,0.074508026,0.360660583,0,0,0,0,0,0,0,0.002318114,0.000271196,0.103387594,0.005559768,0.00315839,0.000585615,0.001718348,3.15E-05,0.000959511,0.011473648,0.987566829
bottlenecks/Clean clothes/Tops/polos27.jpg.txt,0.000966674,0.000952512,0.000846092,0.00362957,0.007645891,0.007614543,0.000817352,0.001864867,0.007079282,0.001233421,0.004079815,0.923463047,0.010741175,0.028121932,0.000819998,0.000123812,0.2098784,0.000484599,0.21357502,0.000940181,0.00896124,0.013835537,0.004953154,0.002407996,0.00108148,6.45E-05,0.00040472,0.095354654,0.000297509,0.00239459,0.000762654,0.020645976,0.423957944,0.012010184,0.00210649,0.003931532,0.000865886,0.001308067,0.979777813,0.042744424,0.028353708,0.120425955,0.048597246,0.058198098,0.025890105,0.043252945,0.021976769,0.908880174,0,0,0,0,0,0,0,0.003508102,0.002862191,0.134571046,0.034964364,0.019987052,0.079979099,0.018742101,0.001717616,0.017573901,0.015020947,0.96740514
bottlenecks/Clean clothes/Tops/plainshirts212.jpg.txt,0.46371901,0.007937917,0.003283935,0.001099913,0.104757175,0.287544131,0.012783839,0.003514229,0.019217428,0.005255938,0.008794243,0.000223522,0.000551778,0.079985611,9.96E-05,0.001231834,0.001120875,0.000520307,0.026586294,0.001812467,0.000634659,0.001383766,0.001759027,7.09E-05,0.001798966,0.010574712,3.86E-05,0.000166116,0.000155302,0.001242718,0.000549104,2.04E-05,0.951565802,1.22E-06,0.000095298,0.001242783,0.998646081,1.46E-07,1.46E-05,0,0,0,0,0,0,0,0,0,0.046642691,0.622733831,0.002893055,0.105010159,0.012441455,0.84363097,0.156369105,0.002408505,0.008739161,0.017659983,0.063844919,0.036577273,0.011868691,0.004744283,0.019113883,0.0352052,0.005341205,0.959453583
bottlenecks/Clean clothes/Tops/solidtshirts652.jpg.txt,0.001424972,0.001847381,0.016263431,0.008119321,0.036281023,0.023778638,0.016503088,0.092050858,0.660037577,0.110608622,0.000989043,0.005007108,0.002480978,0.017710362,0.000324432,0.006573301,0.024153087,0.001876296,0.00605574,0.002971111,0.005744723,0.005195987,0.010143158,0.011906987,0.002961312,0.005570334,0.007514199,0.001807816,0.001714164,0.00148549,0.005410675,0.002734423,0.902754486,0.995455861,0.000597966,0.00019956,1.20E-06,6.94E-05,0.003675951,0.01848696,0.030405762,0.92107302,0.011874318,0.093292229,0.166341186,0.119448289,0.024437718,0.689772844,0,0,0,0,0,0,0,0.000722868,0.004508337,0.005090278,0.001765078,0.00242282,0.003869259,0.003917228,0.000438537,0.003194555,0.002536916,0.994268537
bottlenecks/Clean clothes/Tops/graphictshirts1210.jpg.txt,0.050303452,0.070397109,0.033404984,0.01252546,0.737727642,0.002976283,0.008302512,0.011419579,0.013100406,0.048805829,0.000102274,0.004926305,0.000116321,0.00489336,0.000876487,0.000122054,0.098507114,0.008428424,0.514030099,0.003718921,0.027701812,0.002236725,0.007293582,0.000907372,0.004523396,0.001789952,0.000783685,0.011816025,9.80E-05,0.000789491,0.000269344,0.006717201,0.310388953,0.843934894,0.001993181,0.03991136,0.015620294,0.000496944,0.098043278,0.127897292,0.611911893,0.664546669,0.007479289,0.036802251,0.065190628,0.044717394,0.030204998,0.859886944,0,0,0,0,0,0,0,0.001538535,0.002089358,0.070242196,0.007285973,0.006179848,0.016982213,0.069576778,0.001081777,0.068602048,0.029537017,0.901860952
bottlenecks/Clean clothes/Tops/graphictshirts214.jpg.txt,0.015104096,0.006492196,0.55771333,0.004884348,0.045653593,0.012075696,0.294862539,0.028890619,0.007756311,0.00100867,0.000854575,0.000981124,0.00198061,0.020182064,0.000696473,0.000863734,0.401397407,0.045393519,0.117394477,0.067563817,0.233974114,0.027282631,0.004987269,0.013906354,0.012158268,0.02109083,0.008040126,0.003763246,0.0069897,0.004485216,0.006169978,0.003540398,0.021862624,0.900894821,0.029367536,9.48E-05,2.59E-06,0.067979358,0.00166098,0.306008995,0.912648797,0.99208343,0.001794766,0.044414327,0.181559742,0.212137297,0.023896609,0.582406342,0,0,0,0,0,0,0,0.002177817,0.004781442,0.060803834,0.00783109,0.005715663,0.005903909,0.009179597,0.000580982,0.014378103,0.063479647,0.922142208
bottlenecks/Clean clothes/Tops/stripedtshirts4.jpg.txt,0.016489806,0.006730702,0.009541511,0.00258431,0.164636046,0.689154565,0.040208437,0.043137688,0.012220641,0.002887235,0.003754795,0.003910566,0.000595193,0.00302637,0.000793585,0.000328621,0.090140238,0.011443794,0.197753757,0.005085985,0.158394888,0.084571578,0.00802643,0.017296778,0.093253829,0.001650397,0.000784361,0.038815599,0.001254354,0.009582553,0.058593985,0.008657379,0.214694083,0.793401539,0.029904584,0.005726206,0.000435352,0.002941343,0.16759105,0.034164347,0.033303741,0.934369445,0.003762576,0.120868504,0.115996331,0.19508417,0.077459425,0.61146009,0,0,0,0,0,0,0,0.000440104,0.001743974,0.453801751,0.009701913,0.005060714,0.033098742,0.04777227,0.000149052,0.004934424,0.01126245,0.983803153
bottlenecks/Clean clothes/Tops/graphictshirts244.jpg.txt,0.503970146,0.079213709,0.02382075,0.003752574,0.129151568,0.087626919,0.060223892,0.057411153,0.017374829,0.013018407,0.009625996,0.002361079,0.001484165,0.008383508,0.00087402,0.001707347,0.073166005,0.040090442,0.368011475,0.020502377,0.22829704,0.03084871,0.052730065,0.033735786,0.006005087,0.043330167,0.008646797,0.013986262,0.002053556,0.005889107,0.011614828,0.003131364,0.057960935,0.994840324,0.001702413,0.000274746,1.46E-06,0.001175636,0.002005399,0.424070627,0.740974963,0.980994642,0.004345316,0.04935535,0.104040049,0.064552359,0.056657374,0.774750233,0,0,0,0,0,0,0,0.001589683,0.001922118,0.015867081,0.001742282,0.001438582,0.002161145,0.00340984,0.000117671,0.003087892,0.002885747,0.994026303
bottlenecks/Clean clothes/Tops/graphictshirts1333.jpg.txt,0.408337027,0.002586704,0.0167429,0.020430699,0.0318495,0.390474141,0.034730598,0.003864549,0.003673192,0.001769406,0.001125895,0.000288405,9.25E-05,0.08302708,0.00072143,0.000285932,0.15749301,0.003868596,0.121847026,0.012171968,0.03524394,0.019244026,0.007895623,0.012764193,0.009029958,0.007198597,0.001108866,0.001802031,0.000325791,0.569602013,0.022598494,0.00003209,0.01777366,0.942281127,0.002591044,0.038404517,0.002130552,0.008142629,0.006450131,0.04565423,0.463484198,0.930498958,0.002396969,0.085363135,0.121154189,0.166944757,0.020540776,0.691360235,0,0,0,0,0,0,0,0.004203829,0.00299192,0.247711405,0.021443347,0.025914472,0.008375446,0.005141577,0.000824233,0.019937787,0.006488805,0.973573387
bottlenecks/Clean clothes/Tops/shortsleeveshirts238.jpg.txt,0.006339354,0.00198495,0.005230807,0.003792447,0.063539259,0.560155034,0.292642057,0.014868536,0.017006023,0.001909676,0.001927365,0.005767365,0.000935406,0.022373274,0.001179278,0.000349145,0.007543302,0.001024013,0.003161891,0.000549806,0.002673637,0.000936799,0.004402017,0.000571859,0.000821223,0.000103413,3.15E-05,0.001506593,0.000122858,0.000495312,0.000345703,0.000140144,0.975569964,0.001133894,0.000342839,0.952832758,0.033082388,0.000160222,0.012447896,0,0,0,0,0,0,0,0,0,0.38545689,0.100003786,0.000723142,0.405765206,0.082742855,0.846345186,0.153654829,0.004345769,0.001016224,0.009183124,0.012392763,0.004299484,0.039107963,0.008920755,0.000242883,0.051424477,0.003062879,0.945512652
bottlenecks/Clean clothes/Tops/graphictshirts1558.jpg.txt,0.015677141,0.002710756,0.011872874,0.006059007,0.01780914,0.293437928,0.191746444,0.093542382,0.001389035,0.001064955,0.00391695,0.029067371,0.015261304,0.299815893,0.013207293,0.00342153,0.791870296,0.00103508,0.059469957,0.001145801,0.041520681,0.005625583,0.005655912,0.01049519,0.004077774,0.000240047,0.002178678,0.039103996,0.001785506,0.010989428,0.005179091,0.015188234,0.004438598,0.99512887,0.001888629,2.98E-05,3.26E-07,0.000664057,0.002288241,0.977025151,0.668504298,0.978421927,0.001257796,0.010684878,0.182423204,0.079250902,0.056724962,0.681600869,0,0,0,0,0,0,0,0.000891991,0.002077864,0.005493811,0.001393082,0.001680278,0.005732959,0.00571826,9.50E-05,0.001675411,0.008822186,0.98950243
bottlenecks/Clean clothes/Tops/polos5.jpg.txt,0.000205108,0.000464285,0.003721448,0.000443171,0.99153769,0.001059956,0.000262021,0.000112756,0.000274261,0.000609342,0.000073967,0.000101585,8.67E-06,0.001090496,2.79E-05,7.50E-06,0.174415723,0.000436037,0.549194396,0.007749928,0.048514489,0.020922413,0.001457413,0.000313574,0.00203243,0.000152278,0.000480962,0.008097354,0.000180963,0.000470302,0.003428635,0.000446064,0.181707129,0.225366235,0.002697967,0.07553459,0.016070604,0.000633863,0.679696739,0.317666709,0.086502224,0.173807174,0.002802073,0.019271409,0.032568645,0.047718119,0.013304295,0.906408906,0,0,0,0,0,0,0,0.001041555,0.000740421,0.090583436,0.003979487,0.00341412,0.052605569,0.018411249,0.000113534,0.001769539,0.001083666,0.997146785
